County,State,gisjoin,Obama 2012 %,Romney 2012 %,Other 2012 %,Obama 2012 Margin %,Obama 2-Party Margin,Clinton 2016 %,Trump 2016 %,Other 2016 %,Clinton 2016 Margin %,Clinton 2-Party Margin,2012 to 2016 Swing,2012 to 2016 2-Party Swing
Swisher,Texas,G4804370,0.255066079,0.72907489,0.015859031,-0.474008811,-0.48164727,0.209618875,0.758166969,0.032214156,-0.548548094,-0.566807314,-0.074539284,-0.085160044
Tarrant,Texas,G4804390,0.414266071,0.571166659,0.014567271,-0.156900588,-0.159219988,0.431392611,0.517447653,0.051159736,-0.086055041,-0.090694972,0.070845546,0.068525016
Taylor,Texas,G4804410,0.225365786,0.76055752,0.014076694,-0.535191734,-0.542833029,0.220393802,0.726633012,0.052973186,-0.50623921,-0.534556363,0.028952525,0.008276665
Terrell,Texas,G4804430,0.331531532,0.645045045,0.023423423,-0.313513514,-0.32103321,0.319634703,0.657534247,0.02283105,-0.337899543,-0.345794393,-0.02438603,-0.024761182
Terry,Texas,G4804450,0.285521704,0.701536802,0.012941494,-0.416015098,-0.421469544,0.224441133,0.732935917,0.042622951,-0.508494784,-0.53113325,-0.092479686,-0.109663707
Throckmorton,Texas,G4804470,0.134071341,0.86100861,0.004920049,-0.726937269,-0.73053152,0.103960396,0.88490099,0.011138614,-0.780940594,-0.789737172,-0.054003325,-0.059205651
Titus,Texas,G4804490,0.299073865,0.687147052,0.013779083,-0.388073187,-0.39349519,0.275719291,0.691262342,0.033018367,-0.415543051,-0.429732104,-0.027469864,-0.036236914
Tom Green,Texas,G4804510,0.253104575,0.731971678,0.014923747,-0.478867102,-0.486121862,0.238389771,0.714519608,0.047090621,-0.476129837,-0.499659094,0.002737265,-0.013537232
Travis,Texas,G4804530,0.601430797,0.362096539,0.036472664,0.239334258,0.248393843,0.657663424,0.271396569,0.070940007,0.386266854,0.415760938,0.146932596,0.167367095
Trinity,Texas,G4804550,0.258861267,0.727666399,0.013472334,-0.468805132,-0.475207284,0.192815372,0.791478697,0.015705932,-0.598663325,-0.608215923,-0.129858193,-0.133008639
Tyler,Texas,G4804570,0.217925268,0.772145284,0.009929449,-0.554220016,-0.559778306,0.155688623,0.826347305,0.017964072,-0.670658683,-0.682926829,-0.116438667,-0.123148524
Upshur,Texas,G4804590,0.196261065,0.793697979,0.010040957,-0.597436914,-0.603496597,0.148629239,0.824892275,0.026478486,-0.676263036,-0.694656489,-0.078826123,-0.091159892
Upton,Texas,G4804610,0.256153846,0.733076923,0.010769231,-0.476923077,-0.482115086,0.212323682,0.747587231,0.040089087,-0.535263549,-0.557617943,-0.058340472,-0.075502857
Uvalde,Texas,G4804630,0.453467694,0.536929461,0.009602845,-0.083461766,-0.084271008,0.431392236,0.539379741,0.029228023,-0.107987506,-0.111238796,-0.024525739,-0.026967788
Val Verde,Texas,G4804650,0.520238391,0.466434898,0.013326711,0.053803493,0.054530201,0.511419549,0.432547551,0.0560329,0.078871998,0.083553758,0.025068505,0.029023556
Van Zandt,Texas,G4804670,0.161465969,0.826910995,0.011623037,-0.665445026,-0.673270474,0.127866606,0.843901325,0.028232069,-0.716034719,-0.736837157,-0.050589693,-0.063566683
Victoria,Texas,G4804690,0.305063598,0.682494021,0.01244238,-0.377430423,-0.382185723,0.284869711,0.683578061,0.031552228,-0.398708351,-0.411698351,-0.021277928,-0.029512628
Walker,Texas,G4804710,0.334599947,0.649719026,0.015681028,-0.31511908,-0.320139191,0.307688422,0.650838553,0.041473025,-0.343150131,-0.357997365,-0.028031052,-0.037858174
Waller,Texas,G4804730,0.409634008,0.581310527,0.009055465,-0.171676519,-0.173245336,0.342469018,0.627442803,0.030088179,-0.284973785,-0.293814116,-0.113297266,-0.120568781
Ward,Texas,G4804750,0.259167951,0.729121726,0.011710324,-0.469953775,-0.475522295,0.227285922,0.739332366,0.033381713,-0.512046444,-0.52972973,-0.042092669,-0.054207435
Washington,Texas,G4804770,0.234840592,0.754115441,0.011043967,-0.519274849,-0.525073746,0.228082007,0.738130564,0.033787429,-0.510048557,-0.527884414,0.009226292,-0.002810668
Webb,Texas,G4804790,0.765567094,0.225575239,0.008857666,0.539991855,0.544817668,0.743467182,0.22751955,0.029013268,0.515947632,0.531364245,-0.024044223,-0.013453423
Wharton,Texas,G4804810,0.300631788,0.692127493,0.007240718,-0.391495705,-0.39435109,0.287673093,0.688908499,0.023418409,-0.401235406,-0.410857024,-0.009739701,-0.016505933
Wheeler,Texas,G4804830,0.109022556,0.882518797,0.008458647,-0.773496241,-0.780094787,0.084128361,0.905030356,0.010841284,-0.820901995,-0.829899167,-0.047405754,-0.04980438
Wichita,Texas,G4804850,0.256594666,0.726802867,0.016602467,-0.470208201,-0.478146615,0.230068995,0.724861618,0.045069388,-0.494792623,-0.518145106,-0.024584422,-0.039998491
Wilbarger,Texas,G4804870,0.243969849,0.742713568,0.013316583,-0.498743719,-0.505474917,0.197076736,0.771254568,0.031668697,-0.574177832,-0.592955975,-0.075434113,-0.087481058
Willacy,Texas,G4804890,0.710900474,0.279620853,0.009478673,0.431279621,0.435406699,0.671638862,0.303631011,0.024730128,0.368007851,0.377339505,-0.06327177,-0.058067194
Williamson,Texas,G4804910,0.378971158,0.594141029,0.026887812,-0.215169871,-0.221115174,0.415932559,0.512972656,0.071094785,-0.097040097,-0.104467168,0.118129774,0.116648006
Wilson,Texas,G4804930,0.280209242,0.710142401,0.009648358,-0.429933159,-0.434121721,0.246500618,0.720358172,0.03314121,-0.473857555,-0.490100064,-0.043924396,-0.055978343
Winkler,Texas,G4804950,0.230724638,0.76,0.009275362,-0.529275362,-0.534230544,0.223880597,0.747867804,0.028251599,-0.523987207,-0.539221064,0.005288155,-0.00499052
Wise,Texas,G4804970,0.155266329,0.82945288,0.015280791,-0.674186551,-0.684648522,0.137713917,0.834275105,0.028010978,-0.696561188,-0.716634831,-0.022374637,-0.031986309
Wood,Texas,G4804990,0.173824015,0.816278938,0.009897048,-0.642454923,-0.648876889,0.140438938,0.838361724,0.021199338,-0.697922785,-0.713038734,-0.055467862,-0.064161846
Yoakum,Texas,G4805010,0.192199248,0.797932331,0.009868421,-0.605733083,-0.61177029,0.184976118,0.780286583,0.034737299,-0.595310465,-0.616734143,0.010422618,-0.004963854
Young,Texas,G4805030,0.13559322,0.850874795,0.013531985,-0.715281575,-0.725093529,0.113662904,0.856494096,0.029843,-0.742831192,-0.765681423,-0.027549618,-0.040587894
Zapata,Texas,G4805050,0.71323737,0.281399944,0.005362687,0.431837426,0.434165721,0.65658816,0.327498409,0.015913431,0.329089752,0.334411384,-0.102747674,-0.099754337
Zavala,Texas,G4805070,0.832740214,0.157131125,0.010128661,0.675609088,0.682522124,0.776207303,0.204358068,0.019434629,0.571849234,0.583183183,-0.103759854,-0.099338941
Beaver,Utah,G4900010,0.13515625,0.84921875,0.015625,-0.7140625,-0.725396825,0.105981534,0.737856283,0.156162184,-0.631874749,-0.748810657,0.082187751,-0.023413831
Box Elder,Utah,G4900030,0.102225886,0.881131492,0.016642622,-0.778905606,-0.792088027,0.115632126,0.619711173,0.264656701,-0.504079047,-0.685501654,0.274826559,0.106586374
Cache,Utah,G4900050,0.147636725,0.828482255,0.023881021,-0.68084553,-0.697502604,0.18551899,0.457980371,0.356500639,-0.272461382,-0.423405831,0.408384148,0.274096773
Carbon,Utah,G4900070,0.300647549,0.672657592,0.026694859,-0.372010044,-0.38221317,0.215920523,0.663355131,0.120724346,-0.447434608,-0.508867277,-0.075424564,-0.126654107
Daggett,Utah,G4900090,0.180769231,0.780769231,0.038461538,-0.6,-0.624,0.162447257,0.698312236,0.139240506,-0.535864979,-0.62254902,0.064135021,0.00145098
Davis,Utah,G4900110,0.180797727,0.800047907,0.019154367,-0.61925018,-0.631343158,0.207902551,0.449523521,0.342573928,-0.241620969,-0.367525688,0.37762921,0.26381747
Duchesne,Utah,G4900130,0.091080107,0.893243455,0.015676438,-0.802163349,-0.814938685,0.072025353,0.793431288,0.134543359,-0.721405935,-0.83355526,0.080757414,-0.018616575
Emery,Utah,G4900150,0.127893909,0.848954821,0.02315127,-0.721060913,-0.738150023,0.088598741,0.798554442,0.112846817,-0.709955701,-0.800262812,0.011105212,-0.062112789
Garfield,Utah,G4900170,0.141154904,0.8395967,0.019248396,-0.698441797,-0.712149533,0.152730375,0.685153584,0.162116041,-0.532423208,-0.635437882,0.166018588,0.076711651
Grand,Utah,G4900190,0.43721519,0.505316456,0.057468354,-0.068101266,-0.072253559,0.432384734,0.435693801,0.131921465,-0.003309067,-0.003811944,0.064792199,0.068441615
Iron,Utah,G4900210,0.128615053,0.850248488,0.021136459,-0.721633435,-0.737215562,0.138778747,0.654865753,0.2063555,-0.516087006,-0.650274784,0.205546429,0.086940777
Juab,Utah,G4900230,0.113544814,0.868076536,0.018378651,-0.754531722,-0.76865863,0.105817572,0.676801532,0.217380895,-0.57098396,-0.729580912,0.183547762,0.039077719
Kane,Utah,G4900250,0.220706022,0.748145951,0.031148027,-0.527439929,-0.544396816,0.211412268,0.646219686,0.142368046,-0.434807418,-0.506986028,0.092632511,0.037410788
Millard,Utah,G4900270,0.085754079,0.890966972,0.023278949,-0.805212893,-0.824404156,0.082220527,0.736360168,0.181419306,-0.654139641,-0.799114426,0.151073252,0.02528973
Morgan,Utah,G4900290,0.087665869,0.894931477,0.017402654,-0.807265608,-0.821562984,0.111132512,0.614021572,0.274845917,-0.50288906,-0.693492696,0.304376548,0.128070289
Piute,Utah,G4900310,0.094629156,0.891304348,0.014066496,-0.796675192,-0.808041505,0.064471879,0.858710562,0.076817558,-0.794238683,-0.860326895,0.002436509,-0.05228539
Rich,Utah,G4900330,0.082423039,0.908639523,0.008937438,-0.826216485,-0.833667335,0.093778179,0.718665464,0.187556357,-0.624887286,-0.769145394,0.201329199,0.064521941
Salt Lake,Utah,G4900350,0.382785183,0.586201116,0.031013701,-0.203415934,-0.209926532,0.419853033,0.329562058,0.25058491,0.090290975,0.120481928,0.293706908,0.33040846
San Juan,Utah,G4900370,0.403052572,0.579234973,0.017712455,-0.176182401,-0.179359294,0.374885258,0.485588397,0.139526345,-0.110703139,-0.128653723,0.065479261,0.050705571
Sanpete,Utah,G4900390,0.102650047,0.880486017,0.016863936,-0.777835969,-0.791178351,0.104388036,0.656532861,0.239079103,-0.552144825,-0.725627101,0.225691145,0.06555125
Sevier,Utah,G4900410,0.091461148,0.893171397,0.015367456,-0.801710249,-0.814222782,0.080309683,0.778830599,0.140859718,-0.698520915,-0.813046402,0.103189334,0.001176379
Summit,Utah,G4900430,0.461573651,0.50800549,0.03042086,-0.046431839,-0.047888653,0.508841626,0.355263795,0.135894579,0.153577831,0.177730433,0.20000967,0.225619086
Tooele,Utah,G4900450,0.234878771,0.740771507,0.024349722,-0.505892737,-0.518518519,0.20949196,0.511658803,0.278849237,-0.302166842,-0.41900648,0.203725894,0.099512039
Uintah,Utah,G4900470,0.086074419,0.899680566,0.014245014,-0.813606147,-0.825363461,0.077752598,0.766585919,0.155661483,-0.68883332,-0.815826007,0.124772827,0.009537455
Utah,Utah,G4900490,0.097241057,0.883165553,0.019593389,-0.785924496,-0.801631168,0.14151257,0.506978383,0.351509047,-0.365465813,-0.563563472,0.420458684,0.238067696
Wasatch,Utah,G4900510,0.228490979,0.752946084,0.018562937,-0.524455105,-0.534374668,0.252722772,0.504537954,0.242739274,-0.251815182,-0.332534321,0.272639923,0.201840347
Washington,Utah,G4900530,0.154354588,0.827556839,0.018088573,-0.673202251,-0.685603847,0.166034569,0.688313994,0.145651437,-0.522279425,-0.611318901,0.150922827,0.074284945
Wayne,Utah,G4900550,0.162019593,0.820648078,0.017332329,-0.658628485,-0.670245399,0.190710767,0.679802956,0.129486277,-0.489092189,-0.561843169,0.169536297,0.10840223
Weber,Utah,G4900570,0.261368427,0.714300769,0.024330804,-0.452932343,-0.464227368,0.27200461,0.473135855,0.254859535,-0.201131246,-0.269923934,0.251801097,0.194303434
Addison,Vermont,G5000010,0.684366276,0.290508096,0.025125628,0.39385818,0.404009164,0.589511849,0.278335348,0.132152803,0.311176502,0.358561395,-0.082681678,-0.045447769
Bennington,Vermont,G5000030,0.654464844,0.323253567,0.022281589,0.331211277,0.338759374,0.548817675,0.340889477,0.110292849,0.207928198,0.233704087,-0.12328308,-0.105055288
Caledonia,Vermont,G5000050,0.599663275,0.372447112,0.027889613,0.227216163,0.23373494,0.457904085,0.393179396,0.148916519,0.064724689,0.076049754,-0.162491474,-0.157685186
Chittenden,Vermont,G5000070,0.695718734,0.279852102,0.024429165,0.415866632,0.426280304,0.657100386,0.222985447,0.119914167,0.434114939,0.493264319,0.018248307,0.066984015
Essex,Vermont,G5000090,0.55003574,0.416011437,0.033952823,0.134024303,0.138734739,0.348376068,0.514871795,0.136752137,-0.166495727,-0.192871287,-0.30052003,-0.331606026
Franklin,Vermont,G5000110,0.606244972,0.372335076,0.021419952,0.233909895,0.239029904,0.436738125,0.408761851,0.154500023,0.027976274,0.033088438,-0.205933622,-0.205941466
Grand Isle,Vermont,G5000130,0.621104295,0.360981595,0.01791411,0.260122699,0.264867566,0.509489051,0.361800487,0.128710462,0.147688565,0.169505725,-0.112434135,-0.095361842
Lamoille,Vermont,G5000150,0.698281615,0.278778779,0.022939606,0.419502836,0.429352002,0.567387557,0.279736718,0.152875725,0.287650838,0.339561558,-0.131851998,-0.089790444
Orange,Vermont,G5000170,0.645840746,0.326478332,0.027680922,0.319362414,0.328454333,0.514779166,0.341798075,0.143422759,0.172981091,0.201944533,-0.146381323,-0.1265098
Orleans,Vermont,G5000190,0.608706808,0.368286008,0.023007184,0.240420801,0.246082465,0.430397609,0.428239396,0.141362995,0.002158214,0.002513534,-0.238262587,-0.243568931
Rutland,Vermont,G5000210,0.597294558,0.378726974,0.023978468,0.218567584,0.223937256,0.460346399,0.421317398,0.118336203,0.039029002,0.044267443,-0.179538582,-0.179669813
Washington,Vermont,G5000230,0.694407479,0.276145631,0.02944689,0.418261849,0.430952046,0.598147076,0.257125394,0.14472753,0.341021682,0.398728702,-0.077240167,-0.032223344
Windham,Vermont,G5000250,0.730546565,0.243743447,0.025709988,0.486803118,0.49964909,0.633532141,0.240954274,0.125513585,0.392577866,0.448923916,-0.094225252,-0.050725174
Windsor,Vermont,G5000270,0.679257117,0.29959232,0.021150563,0.379664797,0.387868432,0.586607859,0.28752339,0.125868752,0.299084469,0.342150529,-0.080580327,-0.045717903
Accomack,Virginia,G5100010,0.476917326,0.511681515,0.011401159,-0.034764189,-0.035165112,0.426096852,0.542609685,0.031293463,-0.116512834,-0.120276708,-0.081748644,-0.085111596
Albemarle,Virginia,G5100030,0.552006233,0.432170219,0.015823548,0.119836014,0.121762732,0.587825688,0.33950922,0.072665092,0.248316469,0.267774314,0.128480455,0.146011581
Alexandria City,Virginia,G5105100,0.711051477,0.275830598,0.013117925,0.43522088,0.441005963,0.755470503,0.175333245,0.069196252,0.580137258,0.623264849,0.144916378,0.182258886
Alleghany,Virginia,G5100050,0.474417956,0.501184999,0.024397044,-0.026767043,-0.02743641,0.295699659,0.665392492,0.03890785,-0.369692833,-0.384659091,-0.34292579,-0.357222681
Amelia,Virginia,G5100070,0.360086768,0.626319595,0.013593637,-0.266232827,-0.269901774,0.302272727,0.66875,0.028977273,-0.366477273,-0.377413692,-0.100244446,-0.107511918
Amherst,Virginia,G5100090,0.394121577,0.592919172,0.012959252,-0.198797595,-0.201407688,0.328461938,0.631267862,0.0402702,-0.302805924,-0.315511641,-0.104008328,-0.114103952
Appomattox,Virginia,G5100110,0.309136736,0.672967864,0.0178954,-0.363831128,-0.37046067,0.252527774,0.713394083,0.034078143,-0.460866309,-0.477125872,-0.097035181,-0.106665203
Arlington,Virginia,G5100130,0.691015917,0.293126318,0.015857765,0.397889599,0.404300908,0.758231979,0.166337058,0.075430963,0.591894921,0.640184667,0.194005321,0.235883759
Augusta,Virginia,G5100150,0.280678308,0.701591827,0.017729865,-0.420913519,-0.42851096,0.224995185,0.719891038,0.055113777,-0.494895853,-0.523762376,-0.073982335,-0.095251416
Bath,Virginia,G5100170,0.402159244,0.573099415,0.024741341,-0.170940171,-0.175276753,0.267643143,0.687083888,0.045272969,-0.419440746,-0.439330544,-0.248500575,-0.264053791
Bedford,Virginia,G5100190,0.272785571,0.712865732,0.014348697,-0.44008016,-0.446486662,0.229700176,0.720964139,0.049335685,-0.491263962,-0.516758602,-0.051183802,-0.070271939
Bland,Virginia,G5100210,0.249321574,0.727272727,0.023405699,-0.477951153,-0.489406044,0.144313476,0.819687799,0.035998726,-0.675374323,-0.700594845,-0.19742317,-0.211188801
Botetourt,Virginia,G5100230,0.298887122,0.684118195,0.016994682,-0.385231073,-0.391891138,0.239820695,0.713752068,0.046427237,-0.473931373,-0.497005988,-0.0887003,-0.10511485
Bristol City,Virginia,G5105200,0.337349398,0.647082713,0.01556789,-0.309733315,-0.314631463,0.260949943,0.695676906,0.043373151,-0.434726963,-0.454437342,-0.124993647,-0.139805879
Brunswick,Virginia,G5100250,0.621376135,0.369292024,0.00933184,0.252084111,0.254458679,0.58430043,0.397183466,0.018516104,0.187116964,0.190647004,-0.064967147,-0.063811675
Buchanan,Virginia,G5100270,0.320754717,0.667219573,0.01202571,-0.346464856,-0.350682057,0.186114416,0.789012653,0.024872932,-0.602898237,-0.618276589,-0.256433381,-0.267594532
Buckingham,Virginia,G5100290,0.502883197,0.478610701,0.018506102,0.024272496,0.024730154,0.42878684,0.541466758,0.029746402,-0.112679918,-0.116134501,-0.136952413,-0.140864656
Buena Vista City,Virginia,G5105300,0.36381631,0.619160728,0.017022961,-0.255344418,-0.259766412,0.287910262,0.59410054,0.117989198,-0.306190278,-0.347150259,-0.05084586,-0.087383848
Campbell,Virginia,G5100310,0.295571295,0.68862858,0.015800125,-0.393057285,-0.399367339,0.242019248,0.710041765,0.047938987,-0.468022517,-0.491588785,-0.074965232,-0.092221446
Caroline,Virginia,G5100330,0.532962203,0.450556695,0.016481102,0.082405508,0.0837864,0.432752473,0.480858508,0.08638902,-0.048106035,-0.052654835,-0.130511544,-0.136441235
Carroll,Virginia,G5100350,0.285260876,0.676265676,0.038473448,-0.3910048,-0.406650028,0.187225637,0.780143401,0.032630963,-0.592917764,-0.612917864,-0.201912965,-0.206267836
Charles City,Virginia,G5100360,0.655009452,0.329867675,0.015122873,0.325141777,0.330134357,0.607742878,0.359386413,0.032870709,0.248356465,0.256797583,-0.076785312,-0.073336774
Charlotte,Virginia,G5100370,0.424381146,0.561376738,0.014242116,-0.136995592,-0.138974888,0.371039945,0.599001377,0.029958678,-0.227961433,-0.235001775,-0.090965841,-0.096026887
Charlottesville City,Virginia,G5105400,0.757443685,0.222232417,0.020323898,0.535211268,0.546314508,0.796591314,0.131719473,0.071689213,0.664871841,0.716216864,0.129660573,0.169902356
Chesapeake City,Virginia,G5105500,0.498546525,0.488114105,0.013339371,0.01043242,0.010573464,0.466944679,0.479543942,0.053511379,-0.012599264,-0.013311585,-0.023031684,-0.023885048
Chesterfield,Virginia,G5100410,0.454382764,0.531815098,0.013802138,-0.077432334,-0.078516023,0.459444297,0.481947853,0.058607851,-0.022503556,-0.02390455,0.054928778,0.054611473
Clarke,Virginia,G5100430,0.417289358,0.553465602,0.02924504,-0.136176243,-0.140278699,0.371484232,0.567514915,0.061000852,-0.196030683,-0.20876556,-0.05985444,-0.068486861
Colonial Heights City,Virginia,G5105700,0.294990724,0.688891466,0.016117811,-0.393900742,-0.400353565,0.279886485,0.671751212,0.048362303,-0.391864727,-0.411779324,0.002036015,-0.011425759
Covington City,Virginia,G5105800,0.566094421,0.418454936,0.015450644,0.147639485,0.149956408,0.383711167,0.566330814,0.049958018,-0.182619647,-0.192222713,-0.330259132,-0.342179121
Craig,Virginia,G5100450,0.311211099,0.658792651,0.02999625,-0.347581552,-0.358330112,0.193629205,0.765926986,0.040443808,-0.572297781,-0.596419247,-0.224716229,-0.238089135
Culpeper,Virginia,G5100470,0.409925288,0.572955321,0.01711939,-0.163030033,-0.16586962,0.349221352,0.600819156,0.049959492,-0.251597804,-0.264828501,-0.08856777,-0.098958881
Cumberland,Virginia,G5100490,0.479793978,0.502773376,0.017432647,-0.022979398,-0.023387097,0.415002038,0.549735018,0.035262943,-0.13473298,-0.139657722,-0.111753582,-0.116270626
Danville City,Virginia,G5105900,0.604731736,0.384230845,0.011037418,0.220500891,0.222961814,0.583526805,0.385341916,0.031131279,0.198184888,0.204552881,-0.022316003,-0.018408933
Dickenson,Virginia,G5100510,0.358198146,0.619061414,0.02274044,-0.260863268,-0.266933452,0.207298137,0.765838509,0.026863354,-0.558540373,-0.573958832,-0.297677105,-0.30702538
Dinwiddie,Virginia,G5100530,0.482007506,0.505923909,0.012068585,-0.023916403,-0.024208566,0.424677716,0.548581952,0.026740331,-0.123904236,-0.127308507,-0.099987833,-0.103099941
Emporia City,Virginia,G5105950,0.665059347,0.328635015,0.006305638,0.336424332,0.338559164,0.646387833,0.333333333,0.020278834,0.313054499,0.319534282,-0.023369833,-0.019024882
Essex,Virginia,G5100570,0.531453745,0.458502203,0.010044053,0.072951542,0.073691705,0.470044379,0.491309172,0.03864645,-0.021264793,-0.022119638,-0.094216335,-0.095811344
Fairfax,Virginia,G5100590,0.595656043,0.390663289,0.013680669,0.204992754,0.207836091,0.64431051,0.286130015,0.069559475,0.358180495,0.38495797,0.153187741,0.177121879
Fairfax City,Virginia,G5106000,0.571932238,0.410611403,0.017456359,0.161320836,0.164186942,0.612385702,0.307730673,0.079883624,0.304655029,0.331104888,0.143334193,0.166917945
Falls Church City,Virginia,G5106100,0.689252336,0.295079714,0.015667949,0.394172622,0.400446803,0.750161145,0.170684543,0.079154312,0.579476602,0.629287414,0.18530398,0.228840612
Fauquier,Virginia,G5100610,0.392771762,0.591590494,0.015637744,-0.198818732,-0.201977199,0.346197988,0.590573038,0.063228975,-0.24437505,-0.260869565,-0.045556319,-0.058892366
Floyd,Virginia,G5100630,0.3574045,0.611329147,0.031266353,-0.253924647,-0.262120189,0.285678798,0.657433859,0.056887343,-0.371755062,-0.394178849,-0.117830415,-0.13205866
Fluvanna,Virginia,G5100650,0.462232332,0.523805789,0.013961879,-0.061573457,-0.062445311,0.423622858,0.516658086,0.059719056,-0.093035228,-0.098944075,-0.031461772,-0.036498764
