FIPS,gisjoin,state,county,total_votes,dem_margin,CVAP,median_age,bachelor %,median_income,rural %,white %,black %,native %,asian %,hispanic %,evangelical,protestant,catholic,mormon
48333,G4803330,Texas,Mills,2201,-0.728305316,3435,47.2,0.174874668,34984,1,0.901018923,0.005822416,0,0,0.090247453,0.66572,0.088329,0.084079,0
48335,G4803350,Texas,Mitchell,2316,-0.525906736,7205,35.4,0.071849783,41082,0.367,0.537820958,0.125607217,0.004857738,0.006939625,0.316446912,0.35191,0.06509,0.175479,0
48337,G4803370,Texas,Montague,7751,-0.700941814,14730,42.6,0.150395778,45287,0.589,0.932790224,0.001697217,0.00203666,0.003394433,0.050916497,0.385519,0.05482,0.056289,0
48339,G4803390,Texas,Montgomery,173113,-0.606823289,296075,36.2,0.301357003,66422,0.227,0.825263869,0.042354133,0.001874525,0.014793549,0.102541586,0.26156,0.06743,0.128099,0.01365
48341,G4803410,Texas,Moore,4985,-0.602607824,11140,30.8,0.131819265,48489,0.168,0.578545781,0.01032316,0.009425494,0.006732496,0.386445242,0.35893,0.066879,0.05657,0.01306
48343,G4803430,Texas,Morris,5139,-0.267367192,9565,43,0.149091317,39122,0.784,0.725039205,0.230005227,0.002090957,0.000418191,0.025614219,0.428329,0.06139,0.05435,0
48345,G4803450,Texas,Motley,600,-0.805,855,43,0.202072539,35313,1,0.871345029,0.029239766,0.004678363,0.004678363,0.093567251,0.686779,0.075209,0.07025,0
48347,G4803470,Texas,Nacogdoches,20653,-0.361206604,45650,29.7,0.245482798,35641,0.465,0.710843374,0.195071194,0.005695509,0.008543264,0.076122673,0.3088,0.05403,0.099359,0.012769
48349,G4803490,Texas,Navarro,15364,-0.422871648,31070,37.1,0.165184869,41511,0.527,0.725780496,0.160122305,0.003379466,0.004505954,0.099774702,0.35661,0.08465,0.03771,0.00848
48351,G4803510,Texas,Newton,5869,-0.414891804,10900,40.4,0.093122771,38574,1,0.769724771,0.20412844,0.001834862,0.009174312,0.01146789,0.213979,0.017239,0,0
48353,G4803530,Texas,Nolan,4575,-0.4515847,10930,38.2,0.137192623,37671,0.327,0.664226898,0.047118024,0.000365965,0.000365965,0.26852699,0.461949,0.096349,0.111719,0.011369
48355,G4803550,Texas,Nueces,96104,-0.033234829,238700,35,0.200113347,46499,0.064,0.382446586,0.038311688,0.002073733,0.011269376,0.558734814,0.19902,0.04239,0.328279,0.01138
48357,G4803570,Texas,Ochiltree,2993,-0.823922486,5580,31.1,0.137415622,50881,0.139,0.709677419,0.004480287,0.002688172,0.002688172,0.272401434,0.421209,0.094299,0.16434,0.009679
48359,G4803590,Texas,Oldham,869,-0.827387802,1410,39.3,0.241874528,50993,1,0.868794326,0.014184397,0.002836879,0.007092199,0.085106383,0.46979,0.05799,0.097469,0
48361,G4803610,Texas,Orange,30518,-0.542827184,60805,38.7,0.122205308,48864,0.352,0.860291095,0.081243319,0.006085026,0.006578406,0.040539429,0.42261,0.040619,0.12498,0.025539
48363,G4803630,Texas,Palo Pinto,9337,-0.597836564,20100,40.3,0.146091414,43041,0.502,0.858208955,0.02238806,0.005721393,0.002238806,0.102736318,0.451029,0.04895,0.040979,0.009039
48365,G4803650,Texas,Panola,10230,-0.560997067,17265,39.3,0.108192816,50508,0.727,0.792354474,0.169707501,0.002606429,0,0.024037069,0.336319,0.07295,0.05459,0
48367,G4803670,Texas,Parker,47694,-0.658154066,84670,38.9,0.238173575,65299,0.561,0.891933388,0.018424471,0.007854021,0.005255699,0.068028818,0.43435,0.070849,0.038429,0.008289
48369,G4803690,Texas,Parmer,2554,-0.580266249,5765,32.2,0.139381986,44925,0.6,0.533391154,0.019080659,0.002601908,0,0.437987858,0.49041,0.11014,0.16555,0
48371,G4803710,Texas,Pecos,4150,-0.221927711,10040,36.1,0.114366088,43529,0.398,0.339641434,0.076693227,0.00249004,0.000996016,0.571713147,0.167409,0.05114,0.238599,0.007799
48373,G4803730,Texas,Polk,19134,-0.48144664,33975,43.2,0.120250031,37194,0.776,0.790286976,0.116997793,0.012214864,0.003384842,0.064459161,0.208639,0.054369,0.03981,0.01356
48375,G4803750,Texas,Potter,26450,-0.445822306,76700,32.8,0.152414927,37848,0.09,0.616036506,0.101890482,0.007235984,0.019687093,0.242698827,0.501829,0.067969,0.13136,0.017199
48377,G4803770,Texas,Presidio,1817,0.428178316,4195,39,0.2382,29400,0.405,0.222884386,0.009535161,0.016686532,0.000953516,0.742550656,0.0669,0.031589,0.40931,0
48379,G4803790,Texas,Rains,4087,-0.616099829,8330,45.9,0.119826265,45099,0.932,0.920168067,0.027611044,0.003601441,0.003601441,0.033613445,0.321879,0.023089,0.056899,0
48381,G4803810,Texas,Randall,49696,-0.681604153,88365,35.3,0.299436634,57509,0.144,0.832965541,0.017201381,0.004583263,0.009506026,0.127369434,0.48981,0.053549,0.012929,0.00753
48383,G4803830,Texas,Reagan,843,-0.614472123,1790,34.4,0.080899952,55968,0.133,0.516759777,0.036312849,0,0,0.441340782,0.436589,0.068609,0.326699,0.02435
48385,G4803850,Texas,Real,1535,-0.6247557,2610,51.8,0.2088,31713,1,0.831417625,0.001532567,0,0,0.16091954,0.39891,0.064969,0.22333,0
48387,G4803870,Texas,Red River,5074,-0.407370911,9720,44.5,0.122782192,34430,0.757,0.791666667,0.169238683,0.007716049,0.001028807,0.021604938,0.401939,0.10039,0.00715,0
48389,G4803890,Texas,Reeves,2877,0.162321863,8425,36.4,0.115502518,39577,0.145,0.283086053,0.039762611,0.024332344,0.001186944,0.648071217,0.17449,0.02619,0.348259,0.01233
48391,G4803910,Texas,Refugio,2677,-0.248412402,5410,43.7,0.100383761,42589,0.607,0.500924214,0.053604436,0.001848429,0.003696858,0.426987061,0.364079,0.095629,0.31925,0
48393,G4803930,Texas,Roberts,508,-0.856299213,730,41.9,0.367713005,64688,1,0.98630137,0,0.005479452,0.005479452,0.005479452,0.420879,0.24758,0,0
48395,G4803950,Texas,Robertson,7287,-0.22245094,11605,40.7,0.171251594,40711,0.739,0.667815597,0.21757863,0.000344679,0.006031883,0.101249461,0.296899,0.05499,0.163759,0.00553
48397,G4803970,Texas,Rockwall,35678,-0.532344862,51135,35.8,0.353281278,82725,0.16,0.825950914,0.050063557,0.004204557,0.020436101,0.085753398,0.607159,0.068129,0.12279,0.012019
48399,G4803990,Texas,Runnels,3668,-0.70474373,7645,43.1,0.156079091,39115,0.408,0.716154349,0.021582734,0.003270111,0.002616089,0.253760628,0.46405,0.117609,0.30473,0
48401,G4804010,Texas,Rusk,18546,-0.510783997,38590,39.3,0.1313022,46220,0.659,0.724928738,0.193573465,0.003368748,0.00375745,0.067374968,0.31223,0.047329,0.06484,0.00971
48403,G4804030,Texas,Sabine,4578,-0.637833115,8495,50.2,0.140931844,33053,1,0.898763979,0.083578576,0,0,0.015303119,0.42487,0.02603,0.033869,0.013009
48405,G4804050,Texas,San Augustine,3690,-0.345799458,6910,47.6,0.110876623,27580,1,0.736613604,0.230824892,0.005788712,0.005788712,0.016642547,0.387029,0.035189,0.02064,0
48407,G4804070,Texas,San Jacinto,9616,-0.488456739,19295,43,0.117885502,46413,1,0.823788546,0.109873024,0.000518269,0.002591345,0.054159109,0.16756,0.02251,0.01505,0
48409,G4804090,Texas,San Patricio,20078,-0.206644088,45220,35.8,0.154100593,51104,0.197,0.47766475,0.017027864,0.000552853,0.006523662,0.491486068,0.216159,0.05606,0.32442,0.0123
48411,G4804110,Texas,San Saba,2259,-0.700309872,4520,41.7,0.171697658,37230,0.494,0.743362832,0.028761062,0.000884956,0.003318584,0.211283186,0.480019,0.06263,0.101609,0
48413,G4804130,Texas,Schleicher,1017,-0.55653884,2175,36.1,0.189071567,50417,1,0.583908046,0.004597701,0,0,0.402298851,0.32274,0.104879,0.115569,0
48415,G4804150,Texas,Scurry,5027,-0.653670181,11995,37.2,0.147856755,46340,0.317,0.652355148,0.050854523,0.005002084,0.002501042,0.282200917,0.43425,0.06034,0.13687,0.006679
48417,G4804170,Texas,Shackelford,1363,-0.797505503,2505,43.1,0.225692917,46181,1,0.906187625,0.013972056,0.003992016,0,0.071856287,0.59207,0.195969,0.03552,0
48419,G4804190,Texas,Shelby,9284,-0.490844464,16940,37.9,0.135397469,35732,0.794,0.758559622,0.183884298,0.000885478,0.000590319,0.051652893,0.401449,0.042439,0.04963,0
48421,G4804210,Texas,Sherman,1038,-0.758188825,1700,35.4,0.199667221,47500,1,0.785294118,0.002352941,0,0,0.208823529,0.47231,0.153259,0.09987,0
48423,G4804230,Texas,Smith,79601,-0.450685293,143170,35.8,0.247758865,47312,0.316,0.719983237,0.190647482,0.003492352,0.005832227,0.072431375,0.455259,0.07403,0.121939,0.011089
48425,G4804250,Texas,Somervell,3538,-0.63821368,5940,39.4,0.302774851,51618,1,0.872053872,0.011784512,0,0,0.114478115,0.29011,0.09812,0.021789,0
48427,G4804270,Texas,Starr,11883,0.733232349,27455,29,0.084746773,24653,0.237,0.024585686,0.002185394,0.000546349,0.000910581,0.969586596,0.03884,0.00646,0.44541,0.00891
48429,G4804290,Texas,Stephens,3412,-0.708382181,7000,40.5,0.13150132,38424,0.394,0.827857143,0.027857143,0.004285714,0.004285714,0.135,0.545379,0.102599,0.124609,0
48431,G4804310,Texas,Sterling,494,-0.866396761,855,43.5,0.207980653,44239,1,0.801169591,0.004678363,0,0,0.198830409,0.379699,0.289589,0.087489,0
48433,G4804330,Texas,Stonewall,675,-0.514074074,1065,45.8,0.279329609,52917,1,0.906103286,0.018779343,0.009389671,0,0.061032864,0.66309,0.17181,0.10201,0
48435,G4804350,Texas,Sutton,1489,-0.497649429,2550,35.3,0.137077769,62321,0.188,0.447058824,0.015686275,0,0.001568627,0.535294118,0.33697,0.12234,0.290699,0
48437,G4804370,Texas,Swisher,2270,-0.474008811,5475,36.4,0.168864908,40227,0.376,0.588127854,0.065753425,0.002739726,0.003652968,0.326940639,0.528139,0.15202,0.06939,0
48439,G4804390,Texas,Tarrant,610890,-0.156900588,1141750,33.4,0.290500072,56859,0.013,0.63947887,0.15196847,0.00416466,0.0368776,0.15439457,0.301079,0.078459,0.110909,0.01216
48441,G4804410,Texas,Taylor,43263,-0.535191734,95835,32.6,0.242083746,44372,0.16,0.737778473,0.065164084,0.004486878,0.011060677,0.171127459,0.490029,0.095719,0.057789,0.013009
48443,G4804430,Texas,Terrell,555,-0.313513514,715,47.1,0.162297129,37750,1,0.440559441,0,0,0.013986014,0.545454546,0.430889,0.15752,0.508129,0
48445,G4804450,Texas,Terry,3709,-0.416015098,8580,35.5,0.146135715,35537,0.247,0.498251748,0.062937063,0.003496503,0,0.430652681,0.399889,0.06418,0.140069,0
48447,G4804470,Texas,Throckmorton,813,-0.726937269,1275,49.2,0.185618729,41019,1,0.968627451,0.003137255,0,0,0.023529412,0.755639,0.23583,0,0
48449,G4804490,Texas,Titus,8854,-0.388073187,18360,32.8,0.138353488,40909,0.506,0.678104575,0.12037037,0.006263617,0.005718954,0.183551198,0.477329,0.050189,0.25277,0.016109
48451,G4804510,Texas,Tom Green,36720,-0.478867102,80615,34.2,0.214635132,44310,0.156,0.642312225,0.041431495,0.003845438,0.010605967,0.292439372,0.362139,0.069629,0.145159,0.01735
48453,G4804530,Texas,Travis,387057,0.239334258,666065,32,0.442028887,56403,0.055,0.637475322,0.089450729,0.002552303,0.044335012,0.210489967,0.163819,0.06284,0.17299,0.009099
48455,G4804550,Texas,Trinity,6235,-0.468805132,10875,46.5,0.095936571,37223,0.772,0.867586207,0.087356322,0.002298851,0.003218391,0.036321839,0.50312,0.032909,0.066709,0
48457,G4804570,Texas,Tyler,7654,-0.554220016,16950,42.2,0.1058036,36785,0.781,0.816519174,0.112094395,0.003539823,0.002654867,0.05840708,0.481899,0.032619,0.043649,0.0181
48459,G4804590,Texas,Upshur,15138,-0.597436914,28825,40.4,0.143590712,45696,0.793,0.85810928,0.09037294,0.007111882,0.003642671,0.031916739,0.31486,0.02775,0.018899,0.038259
48461,G4804610,Texas,Upton,1300,-0.476923077,2090,37.1,0.145138563,52042,1,0.600478469,0.023923445,0.001913876,0,0.370813397,0.44262,0.111769,0.14903,0
48463,G4804630,Texas,Uvalde,8435,-0.083461766,17305,35.2,0.162175495,34110,0.314,0.3655013,0.006645478,0.001444669,0.003178272,0.620629876,0.243099,0.07578,0.442079,0.01719
48465,G4804650,Texas,Val Verde,12081,0.053803493,27720,32.6,0.15849538,40509,0.102,0.248196248,0.018759019,0.0001443,0.003787879,0.724025974,0.10217,0.027329,0.228889,0.024179
48467,G4804670,Texas,Van Zandt,19100,-0.665445026,38790,42.3,0.125378357,42668,0.75,0.902423305,0.023846352,0.008249549,0.003738077,0.050528487,0.357389,0.06145,0.03699,0.01071
48469,G4804690,Texas,Victoria,28853,-0.377430423,61305,36.2,0.166859647,50097,0.266,0.548731751,0.059456814,0.000163119,0.007748145,0.375581111,0.26441,0.07575,0.360779,0.00492
48471,G4804710,Texas,Walker,18685,-0.31511908,53260,35,0.18155786,38654,0.456,0.634434848,0.239203905,0.002910252,0.004600075,0.113875329,0.227689,0.0612,0.091609,0.01033
48473,G4804730,Texas,Waller,15902,-0.171676519,28275,32.3,0.195387031,51576,0.616,0.541467728,0.299381079,0.003006189,0.002298851,0.139345712,0.13968,0.044619,0.107189,0.017609
48475,G4804750,Texas,Ward,3245,-0.469953775,7340,36.5,0.115470022,40222,0.279,0.530653951,0.042915531,0.002043597,0,0.418256131,0.315629,0.064739,0.236909,0.01464
48477,G4804770,Texas,Washington,14397,-0.519274849,24970,41.1,0.243036398,44162,0.535,0.737484982,0.174209051,0.002803364,0.008009612,0.071485783,0.2165,0.259949,0.18127,0.00908
48479,G4804790,Texas,Webb,49110,0.539991855,116755,27.8,0.169204537,38421,0.026,0.052588754,0.001670164,0.000256948,0.005096141,0.938931952,0.051189,0.00541,0.506379,0.01373
48481,G4804810,Texas,Wharton,14087,-0.391495705,27665,37.3,0.15617566,40988,0.499,0.568227002,0.152720043,0.000361468,0.000542201,0.273269474,0.255569,0.08064,0.438709,0.007559
48483,G4804830,Texas,Wheeler,2128,-0.773496241,3655,40.5,0.175329922,49615,1,0.852257182,0.025991792,0.002735978,0.009575923,0.099863201,0.30462,0.11553,0.013859,0
48485,G4804850,Texas,Wichita,41018,-0.470208201,95945,34.1,0.2,45589,0.107,0.747511595,0.101985513,0.007921205,0.015269165,0.115222263,0.46897,0.07,0.088969,0.013619
48487,G4804870,Texas,Wilbarger,3980,-0.498743719,9580,37.8,0.181968569,42271,0.219,0.709290188,0.082463466,0.004175365,0.006784969,0.185281837,0.69612,0.063909,0.02364,0.007019
48489,G4804890,Texas,Willacy,5064,0.431279621,13915,31.9,0.084498661,26369,0.346,0.127919511,0.027667984,0.003593245,0,0.836507366,0.07292,0.036409,0.49742,0.015039
48491,G4804910,Texas,Williamson,163271,-0.215169871,281475,34.4,0.375762805,70849,0.12,0.720792255,0.061195488,0.002877698,0.03291589,0.170388134,0.153719,0.064219,0.110019,0.017609
48493,G4804930,Texas,Wilson,17205,-0.429933159,30715,39.8,0.181530899,62870,0.859,0.631938792,0.01530197,0.002604591,0.006674263,0.337945629,0.13237,0.044359,0.281649,0
48495,G4804950,Texas,Winkler,1725,-0.529275362,4230,34.4,0.081174043,47167,0.181,0.560283688,0.026004728,0.000945626,0,0.406619385,0.427139,0.045149,0.263709,0
48497,G4804970,Texas,Wise,20745,-0.674186551,40910,38.5,0.158981612,55492,0.721,0.886335859,0.01246639,0.010022,0.002811049,0.082375947,0.320649,0.0435,0.03856,0.009369
48499,G4804990,Texas,Wood,17581,-0.642454923,32355,47.5,0.170952302,42404,0.742,0.895533921,0.051305826,0.006645032,0.003399784,0.038015763,0.414209,0.07139,0.06396,0.01056
48501,G4805010,Texas,Yoakum,2128,-0.605733083,3990,31.8,0.158972216,48611,0.373,0.570175439,0.016290727,0,0.003759398,0.40726817,0.43242,0.072469,0.31248,0
48503,G4805030,Texas,Young,7316,-0.715281575,13110,42.4,0.154405948,42008,0.336,0.893211289,0.016018307,0.001525553,0.000762777,0.078947368,0.63175,0.131479,0.05121,0.01563
48505,G4805050,Texas,Zapata,3543,0.431837426,6960,27.9,0.084860299,28617,0.235,0.120689655,0.000574713,0,0,0.878591954,0.052359,0.00428,0.24968,0
48507,G4805070,Texas,Zavala,3653,0.675609088,7140,31.1,0.098321699,25206,0.38,0.082633053,0.00280112,0,0,0.914565826,0.11604,0.02055,0.29117,0
49001,G4900010,Utah,Beaver,2560,-0.7140625,4055,31.5,0.146520147,45948,0.565,0.955610358,0.002466091,0.006165228,0,0.028360049,0.004219,0,0.022929,0.74898
49003,G4900030,Utah,Box Elder,19408,-0.778905606,32030,30.9,0.216538997,55918,0.311,0.922104277,0.001561037,0.007180768,0.006868561,0.052294724,0.016149,0.00778,0.040179,0.813769
49005,G4900050,Utah,Cache,42293,-0.68084553,72370,25.5,0.35874943,49203,0.157,0.92033992,0.003869006,0.006010778,0.010916125,0.04850076,0.014169,0.00748,0.029359,0.822549
49007,G4900070,Utah,Carbon,7567,-0.372010044,15155,34.6,0.132224564,47240,0.337,0.878917849,0.003299241,0.007918179,0.005278786,0.096337842,0.04682,0.017149,0.191139,0.53109
49009,G4900090,Utah,Daggett,520,-0.6,715,48.2,0.186186186,44792,1,0.93006993,0,0.005594406,0.005594406,0.041958042,0,0,0,0.656279
49011,G4900110,Utah,Davis,121069,-0.61925018,194675,29.4,0.340713108,69355,0.009,0.897701297,0.009888275,0.003980994,0.016951329,0.056735585,0.02587,0.0037,0.04171,0.74659
49013,G4900130,Utah,Duchesne,6379,-0.802163349,12005,29.8,0.163205588,55724,0.682,0.898375677,0.001249479,0.045397751,0.004164931,0.039150354,0.030359,0.00097,0.0144,0.73499
49015,G4900150,Utah,Emery,4449,-0.721060913,7250,33,0.125265071,51372,0.736,0.955172414,0.000551724,0.006896552,0.00137931,0.028275862,0.036719,0,0.00957,0.77287
49017,G4900170,Utah,Garfield,2182,-0.698441797,3680,40.8,0.212427746,44345,1,0.926630435,0.002717391,0.016304348,0.010869565,0.039402174,0.00483,0,0.00967,0.731049
49019,G4900190,Utah,Grand,3950,-0.068101266,6800,40,0.256570513,42208,0.254,0.904411765,0.001470588,0.046323529,0.004411765,0.038235294,0.089209,0.060159,0.068829,0.311
49021,G4900210,Utah,Iron,16701,-0.721633435,31200,26.6,0.265909844,42296,0.226,0.908173077,0.002403846,0.018108974,0.002724359,0.051121795,0.02998,0.00546,0.0487,0.690659
49023,G4900230,Utah,Juab,3972,-0.754531722,6375,29.6,0.131402331,53314,0.435,0.949803922,0.001568627,0.00627451,0.000627451,0.032156863,0,0.00312,0.01415,0.8172
49025,G4900250,Utah,Kane,3371,-0.527439929,5375,45.5,0.27060467,46979,0.549,0.951627907,0.000744186,0.002790698,0.000744186,0.044651163,0.02989,0.024699,0.03396,0.57782
49027,G4900270,Utah,Millard,5026,-0.805212893,7805,34,0.19046347,47235,0.739,0.941063421,0,0.0128123,0.001921845,0.036515054,0.029109,0.00224,0.00608,0.792529
49029,G4900290,Utah,Morgan,4597,-0.807265608,6075,31.9,0.290818216,77159,0.628,0.976131687,0,0,0.004115226,0.011522634,0,0.00729,0,0.889009
49031,G4900310,Utah,Piute,782,-0.796675192,1200,42.2,0.171708185,37273,1,0.945833333,0,0,0,0.041666667,0,0,0,0.665809
49033,G4900330,Utah,Rich,1007,-0.826216485,1510,33,0.135076253,49803,1,0.983443709,0.002649007,0.002649007,0,0.006622517,0,0,0,0.87986
49035,G4900350,Utah,Salt Lake,381799,-0.203415934,659575,30.8,0.308164247,59626,0.009,0.845915931,0.010521927,0.007087898,0.025402721,0.088890573,0.02671,0.01242,0.081909,0.59325
49037,G4900370,Utah,San Juan,5307,-0.176182401,9620,30.2,0.193827763,40186,0.779,0.46985447,0.002079002,0.484927235,0.001039501,0.032744283,0.03628,0.012,0.012,0.44012
49039,G4900390,Utah,Sanpete,9547,-0.777835969,18375,28.9,0.192093394,46214,0.409,0.927346939,0.009251701,0.010068027,0.002993197,0.037006803,0.00766,0.0009,0.00273,0.7892
49041,G4900410,Utah,Sevier,8069,-0.801710249,13900,32.9,0.158655382,45599,0.647,0.957913669,0.005755396,0.011151079,0.00323741,0.019784173,0.02591,0.00212,0.013119,0.83607
49043,G4900430,Utah,Summit,17488,-0.046431839,24180,36.7,0.48317418,86515,0.392,0.944375517,0.003101737,0.002274607,0.008891646,0.035153019,0.020679,0.03934,0.14533,0.34974
49045,G4900450,Utah,Tooele,19261,-0.505892737,36045,29.5,0.198367898,61933,0.177,0.884172562,0.006797059,0.010681093,0.007351921,0.084477736,0.021469,0.00503,0.1839,0.66797
49047,G4900470,Utah,Uintah,11583,-0.813606147,21200,29.4,0.166268894,61850,0.468,0.8625,0.000188679,0.052358491,0.007783019,0.041037736,0.040229,0.01381,0.0371,0.624429
49049,G4900490,Utah,Utah,177713,-0.785924496,313865,24.5,0.356594072,59864,0.033,0.906504389,0.003663996,0.004954359,0.009048476,0.057014959,0.00492,0.00082,0.01315,0.886629
49051,G4900510,Utah,Wasatch,9589,-0.524455105,14160,31.9,0.31260857,65012,0.269,0.951977401,0.001765537,0.004237288,0.003884181,0.033545198,0.00637,0,0.01564,0.644789
49053,G4900530,Utah,Washington,54012,-0.673202251,93020,32.5,0.25355177,49145,0.152,0.918028381,0.002795098,0.011234143,0.006987745,0.047409159,0.01698,0.009349,0.04232,0.68198
49055,G4900550,Utah,Wayne,1327,-0.658628485,1890,36.9,0.243861607,44821,1,0.981481482,0.005291005,0.007936508,0,0.005291005,0.0036,0,0.0054,0.77682
49057,G4900570,Utah,Weber,75912,-0.452932343,151240,30.9,0.221539778,54923,0.058,0.864123248,0.012992595,0.006380587,0.011042052,0.091774663,0.046539,0.011939,0.081879,0.5996
50001,G5000010,Vermont,Addison,17910,0.39385818,28625,41.8,0.341500952,57785,0.784,0.959126638,0.007336245,0.003668122,0.009257642,0.011179039,0.02175,0.09481,0.16002,0.00682
50003,G5000030,Vermont,Bennington,17593,0.331211277,29050,45.1,0.327012044,48938,0.645,0.965920826,0.003786575,0.001032702,0.004302926,0.012392427,0.02707,0.120939,0.181599,0.00813
50005,G5000050,Vermont,Caledonia,13661,0.227216163,24160,42.3,0.269053708,44435,0.744,0.96647351,0.006208609,0.003104305,0.003725166,0.008692053,0.047649,0.12201,0.13946,0.01255
50007,G5000070,Vermont,Chittenden,77080,0.415866632,121645,36.4,0.463218947,63900,0.26,0.939249455,0.012084344,0.002383986,0.018373135,0.014961569,0.055179,0.060219,0.250039,0.00584
